date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:45:00	20219/20219	---M-Z	200	added ('OK')	application/x-javascript	etag:%224efb-632b4034-296e33aa65b601bc;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/magnificpopup.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/magnificpopup.min.js	(from https://distinguishedbroker.com/)
22:45:02	139428/139428	---M-Z	200	added ('OK')	application/x-javascript	etag:%22220a4-632b4034-8bcb9aa4f4192a7f;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/swiper-bundle.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/swiper-bundle.min.js	(from https://distinguishedbroker.com/)
22:45:02	5640/5640	---M-Z	200	added ('OK')	application/x-javascript	etag:%221608-632b4034-dd116acf697066e7;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/tilt.jquery.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/tilt.jquery.min.js	(from https://distinguishedbroker.com/)
22:45:03	10264/10264	---M-Z	200	added ('OK')	application/x-javascript	etag:%222818-632b4034-78b9b9f4ea04b81e;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/odometer.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/odometer.min.js	(from https://distinguishedbroker.com/)
22:45:05	288090/288090	---M--	200	added ('OK')	image/png	etag:%224655a-632b4034-469b1212ea78272a;;;%22	https://distinguishedbroker.com/assets/images/gateway/62f61c78845a71660296312.png	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/images/gateway/62f61c78845a71660296312.png	(from https://distinguishedbroker.com/)
22:45:05	35464/35464	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a88-632b4034-bf190bfc64f0f6b4;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/isotope.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/isotope.min.js	(from https://distinguishedbroker.com/)
22:45:07	5604/5604	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215e4-632b4034-288cf3a13305d94e;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/imagesloaded.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/imagesloaded.min.js	(from https://distinguishedbroker.com/)
22:45:08	8136/8136	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fc8-632b4034-a51534e814cd14a7;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/waypoint.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/waypoint.min.js	(from https://distinguishedbroker.com/)
22:45:08	8157/8157	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fdd-632b4034-e151327e29c67b44;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/wow.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/wow.min.js	(from https://distinguishedbroker.com/)
22:45:09	2491/2491	---M-Z	200	added ('OK')	application/x-javascript	etag:%229bb-632b4034-891cb70ddcd953da;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/jquery.ajaxchimp.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/jquery.ajaxchimp.min.js	(from https://distinguishedbroker.com/)
22:45:10	4590/4590	---M-Z	200	added ('OK')	application/x-javascript	etag:%2211ee-632b4034-4752c57cd6258ea4;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/main.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/main.js	(from https://distinguishedbroker.com/)
22:45:11	5305/5305	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214b9-632b4034-eedcd187fa26f51b;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/pages/home.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/pages/home.js	(from https://distinguishedbroker.com/)
22:45:11	68268/68268	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210aac-632b4034-fa1802a6f2ee446f;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/fancybox.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/js/plugins/fancybox.min.js	(from https://distinguishedbroker.com/)
22:45:13	21007/21007	---M-Z	200	added ('OK')	application/x-javascript	etag:%22520f-632b4035-6a0579e8d5610f14;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/popper.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/popper.min.js	(from https://distinguishedbroker.com/)
22:45:14	89992/89992	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215f88-632b4035-d0fc952ce2d31ad4;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/owl.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/owl.js	(from https://distinguishedbroker.com/)
22:45:15	27025/27025	---M-Z	200	added ('OK')	application/x-javascript	etag:%226991-632b4035-4b76c6b17e8622eb;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/knob.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/knob.js	(from https://distinguishedbroker.com/)
22:45:16	2771/2771	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad3-632b4035-e8bd6bc7d235b089;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/paroller.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/paroller.js	(from https://distinguishedbroker.com/)
22:45:16	11789/11789	---M-Z	200	added ('OK')	application/x-javascript	etag:%222e0d-632b4035-ccc50d237b9b0412;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/tilt.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/tilt.js	(from https://distinguishedbroker.com/)
22:45:17	4379/4379	---M-Z	200	added ('OK')	application/x-javascript	etag:%22111b-632b4035-2905514cab19cd4c;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/appear.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/appear.js	(from https://distinguishedbroker.com/)
22:45:17	6300/6300	---M-Z	200	added ('OK')	application/x-javascript	etag:%22189c-632b4035-e73bdbcaf429ba65;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/wow.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/wow.js	(from https://distinguishedbroker.com/)
22:45:19	1453/1453	---M-Z	200	added ('OK')	application/x-javascript	etag:%225ad-632b4035-4b3f00dda7248d65;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/element-in-view.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/element-in-view.js	(from https://distinguishedbroker.com/)
22:45:20	18667/18667	---M-Z	200	added ('OK')	application/x-javascript	etag:%2248eb-632b4035-95062278d69c2582;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/custom-script.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/custom-script.js	(from https://distinguishedbroker.com/)
22:45:21	539425/539425	---M-Z	200	added ('OK')	application/x-javascript	etag:%2283b21-632b4035-2d57cc45ab12859e;gz%22	https://distinguishedbroker.com/assets/templates/minimal/callix/js/jquery-ui.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/callix/js/jquery-ui.js	(from https://distinguishedbroker.com/)
22:45:23	21069/21069	---M-Z	200	added ('OK')	application/x-javascript	etag:%22524d-632b4035-8665725a13ebde3;gz%22	https://distinguishedbroker.com/assets/templates/minimal/assets/js/jquery-validate.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/assets/js/jquery-validate.js	(from https://distinguishedbroker.com/)
22:45:24	2581/2581	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a15-632b4035-529b035d70dac3f;gz%22	https://distinguishedbroker.com/assets/templates/minimal/assets/js/countto.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/assets/js/countto.js	(from https://distinguishedbroker.com/)
22:45:25	10131/10131	---M-Z	200	added ('OK')	application/x-javascript	etag:%222793-632b4035-12dc77666fcab91;gz%22	https://distinguishedbroker.com/assets/templates/minimal/assets/js/shortcodes.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/assets/js/shortcodes.js	(from https://distinguishedbroker.com/)
22:45:25	11120/11120	---M-Z	200	added ('OK')	application/x-javascript	etag:%222b70-632b4035-49b21f85690a8eb;gz%22	https://distinguishedbroker.com/assets/templates/minimal/assets/js/main.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/assets/js/main.js	(from https://distinguishedbroker.com/)
22:45:26	57232/57232	---M-Z	200	added ('OK')	application/x-javascript	etag:%22df90-632b4035-710a926dcb798ad3;gz%22	https://distinguishedbroker.com/assets/templates/minimal/assets/js/plugin.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/assets/js/plugin.js	(from https://distinguishedbroker.com/)
22:45:26	1067/1067	---M-Z	200	added ('OK')	application/x-javascript	etag:%2242b-632b4035-28a4b5ca6499de9c;gz%22	https://distinguishedbroker.com/assets/templates/minimal/blue/js/jquery.counterup.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/blue/js/jquery.counterup.min.js	(from https://distinguishedbroker.com/)
22:45:28	8044/8044	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f6c-632b4035-ee63809cb73662c6;gz%22	https://distinguishedbroker.com/assets/templates/minimal/blue/js/waypoints.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/blue/js/waypoints.min.js	(from https://distinguishedbroker.com/)
22:45:30	29162/29162	---M-Z	200	added ('OK')	application/x-javascript	etag:%2271ea-632b4035-ee2f8686e5be1328;gz%22	https://distinguishedbroker.com/assets/templates/minimal/blue/js/jquery.colorbox.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/blue/js/jquery.colorbox.js	(from https://distinguishedbroker.com/)
22:45:31	13512/13512	---M-Z	200	added ('OK')	application/x-javascript	etag:%2234c8-632b4035-c85ed46df822d49;gz%22	https://distinguishedbroker.com/assets/templates/minimal/blue/js/custom.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/blue/js/custom.js	(from https://distinguishedbroker.com/)
22:45:31	8636/8636	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221bc-632b4035-30027d3a1bc3cae5;gz%22	https://distinguishedbroker.com/assets/templates/minimal/js/modernizr-3.6.0.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/js/modernizr-3.6.0.min.js	(from https://distinguishedbroker.com/)
22:45:32	706/706	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c2-632b4035-6e98c5f67c725f04;gz%22	https://distinguishedbroker.com/assets/templates/minimal/js/plugins.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/js/plugins.js	(from https://distinguishedbroker.com/)
22:45:32	91386/91386	---M-Z	200	added ('OK')	application/x-javascript	etag:%22164fa-632b4035-e4a4e9377e4a20f1;gz%22	https://distinguishedbroker.com/assets/templates/minimal/blue/js/raphael-min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/blue/js/raphael-min.js	(from https://distinguishedbroker.com/)
22:45:33	51039/51039	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c75f-632b4035-265d0305940d1154;gz%22	https://distinguishedbroker.com/assets/templates/minimal/js/bootstrap.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/js/bootstrap.min.js	(from https://distinguishedbroker.com/)
22:45:34	1832/1832	---M-Z	200	added ('OK')	application/x-javascript	etag:%22728-632b4035-e57956cad7ae6aec;gz%22	https://distinguishedbroker.com/assets/templates/minimal/js/viewport.jquery.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/js/viewport.jquery.js	(from https://distinguishedbroker.com/)
22:45:34	4045/4045	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fcd-632b4035-a6835c3fd6da75c5;gz%22	https://distinguishedbroker.com/assets/templates/minimal/js/nice-select.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/js/nice-select.js	(from https://distinguishedbroker.com/)
22:45:35	18481/18481	---M-Z	200	added ('OK')	application/x-javascript	etag:%224831-632b4034-7a0a7b6bc59922e4;gz%22	https://distinguishedbroker.com/assets/admin/js/iziToast.min.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/admin/js/iziToast.min.js	(from https://distinguishedbroker.com/)
22:45:35	10001/10001	---M-Z	200	added ('OK')	application/x-javascript	etag:%222711-632b4035-fb944e7ec370ed4f;gz%22	https://distinguishedbroker.com/assets/templates/minimal/js/main.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/js/main.js	(from https://distinguishedbroker.com/)
22:45:36	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2021:45:34%20GMT	http://code.tidio.co/pnw89o7opmubipyrpot0lw8tq0gsrjaq.js	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/code.tidio.co/pnw89o7opmubipyrpot0lw8tq0gsrjaq.76.delayed	(from https://distinguishedbroker.com/)
22:45:49	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-632b4034-b65928322725bb71;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400d41d.eot?	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400d41dd41d.eot	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:45:56	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2212bc0-632b4034-6a9a5c5928802a90;;;%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.woff2	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.woff2	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:45:56	89988/89988	---M--	200	added ('OK')	application/font-woff	etag:%2215f84-632b4034-a480eca0ff6901;;;%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.woff	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.woff	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:45:58	133988/133988	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b64-632b4034-af5bba40ca3ca78;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.ttf	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.ttf	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:45:59	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-632b4034-e324b5389e6b77a4;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.eot	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.eot	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:01	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-632b4034-b2261f7ab844062a;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400d41d.eot?	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400d41dd41d.eot	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:02	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%2233a8-632b4034-251dfc2d3f5b046f;;;%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.woff2	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.woff2	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:03	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-632b4034-59fe4baa13a188ff;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.ttf	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.ttf	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:03	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-632b4034-a10c0c8d325bdeb3;;;%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.woff	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.woff	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:10	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-632b4034-b2bc900d961eaf2f;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.svg	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-regular-400.svg	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:11	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-632b4034-2c83f43abb4a6f6f;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.eot	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.eot	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:13	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-632b4034-1708c24340a1e11e;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900d41d.eot?	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900d41dd41d.eot	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:17	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22131bc-632b4034-a6ae8c12afb9684;;;%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.woff2	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.woff2	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:24	747927/747927	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6997-632b4034-7b630c72b2650070;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.svg	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-brands-400.svg	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:30	101648/101648	---M--	200	added ('OK')	application/font-woff	etag:%2218d10-632b4034-6707f9f063e9db5c;;;%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.woff	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.woff	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:30	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-632b4034-f944d85c4d869f1f;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.ttf	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.ttf	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:41	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-632b4034-539acf153d8cc799;gz%22	https://distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.svg	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/asets/fonts/fa-solid-900.svg	(from https://distinguishedbroker.com/assets/templates/minimal/asets/css/plugins/font-awesome.min.css)
22:46:42	129352/129352	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-632b4035-a63bf4565550438c;gz%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.eot?	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400d41d.eot	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:46:45	129352/129352	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-632b4035-a63bf4565550438c;gz%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.eot	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.eot	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:46:54	87352/87352	---M--	200	added ('OK')	application/font-woff	etag:%2215538-632b4035-ffadf54d8c9345f8;;;%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.woff	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.woff	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:46:56	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-632b4035-77cad27e71d4d59b;;;%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.woff2	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.woff2	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:46:59	129048/129048	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221f818-632b4035-de7bc450ca8dd8f7;gz%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.ttf	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-brands-400.ttf	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:46:59	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-632b4035-b51c747084c23a0a;gz%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.eot	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.eot	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:47:03	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-632b4035-b51c747084c23a0a;gz%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.eot?	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400d41d.eot	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:47:03	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22350c-632b4035-9c2559000677b008;;;%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.woff2	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.woff2	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:47:04	34092/34092	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22852c-632b4035-58ef505d653b2145;gz%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.ttf	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.ttf	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
22:47:05	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%2241a4-632b4035-39b79e82f1749fbe;;;%22	https://distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.woff	C:/Users/ihena/OneDrive/Desktop/My%20Web%20Sites/broker-website/distinguishedbroker.com/assets/templates/minimal/webfonts/fa-regular-400.woff	(from https://distinguishedbroker.com/assets/templates/minimal/css/all.min.css)
